t,C-by-GE-E6AC69A9_humidity,C-by-GE-E6AC69A9_temperature,M_BEDRM_humidity,M_BEDRM_temperature,M_BKROOM_humidity,M_BKROOM_temperature,M_BSMNT_humidity,M_BSMNT_temperature,M_GARAGE_humidity,M_GARAGE_temperature,M_GUEST_humidity,M_GUEST_temperature,M_LVNGRM_humidity,M_LVNGRM_temperature,M_NURSERY_humidity,M_NURSERY_temperature,M_OFFICE_humidity,M_OFFICE_temperature,nursery_particles_03um,nursery_particles_05um,nursery_particles_100um,nursery_particles_10um,nursery_particles_25um,nursery_particles_50um,nursery_pm100_env,nursery_pm100_standard,nursery_pm25_env,nursery_pm25_standard,tree_water_normalized,tree_water_raw
2022-12-12T07:45:00-05:00,,,,,51.6,8.93,,,61.6,7.11,,,,,,,,,163.5,47.0,0.0,7.5,2.0,0.0,1.0,1.0,0.0,0.0,,
2022-12-12T07:50:00-05:00,,,,,51.6,8.93,,,61.650000000000006,7.1,,,,,,,,,162.0,44.5,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,
2022-12-12T07:55:00-05:00,,,,,51.6,8.93,,,61.7,7.1,,,,,,,,,189.0,52.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-12T08:00:00-05:00,,,,,51.6,8.93,,,61.7,7.09,,,,,,,,,192.0,54.0,0.0,10.0,0.0,0.0,0.5,0.5,0.5,0.5,,
2022-12-12T08:05:00-05:00,,,,,51.5,8.92,,,61.8,7.09,,,,,,,,,222.0,62.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T08:10:00-05:00,,,,,51.5,8.92,,,61.7,7.08,,,,,,,,,199.5,58.5,0.0,11.0,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T08:15:00-05:00,,,,,51.5,8.92,,,61.7,7.08,,,,,,,,,231.0,66.5,0.0,11.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T08:20:00-05:00,,,,,51.5,8.91,,,61.5,7.09,,,,,,,,,211.5,59.0,0.0,12.5,1.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T08:25:00-05:00,,,,,51.5,8.91,,,61.2,7.08,,,,,,,,,240.0,67.0,0.0,9.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T08:30:00-05:00,,,,,51.5,8.91,,,61.2,7.08,,,,,,,,,204.0,59.5,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T08:35:00-05:00,,,,,51.5,8.91,,,61.1,7.07,,,,,,,,,214.5,62.0,0.0,11.5,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T08:40:00-05:00,,,,,51.5,8.91,,,60.9,7.0649999999999995,,,,,,,,,217.5,62.5,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T08:45:00-05:00,,,,,51.5,8.91,,,60.8,7.0649999999999995,,,,,,,,,217.5,61.5,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T08:50:00-05:00,,,,,51.4,8.9,,,60.7,7.05,,,,,,,,,198.0,58.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T08:55:00-05:00,,,,,51.4,8.9,,,60.7,7.05,,,,,,,,,216.0,59.5,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T09:00:00-05:00,,,,,51.4,8.9,,,60.6,7.04,,,,,,,,,229.5,68.0,0.0,12.5,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T09:05:00-05:00,,,,,51.4,8.9,,,60.3,7.04,,,,,,,,,220.5,60.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T09:10:00-05:00,,,,,51.4,8.89,,,60.4,7.03,,,,,,,,,225.0,59.5,0.0,10.5,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T09:15:00-05:00,,,,,51.4,8.9,,,60.6,7.03,,,,,,,,,243.0,65.5,0.0,13.5,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T09:20:00-05:00,,,,,51.4,8.9,,,60.5,7.04,,,,,,,,,217.5,61.5,0.0,9.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T09:25:00-05:00,,,,,51.3,8.9,,,60.6,7.05,,,,,,,,,235.5,66.5,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T09:30:00-05:00,,,,,51.3,8.9,,,60.55,7.04,,,,,,,,,228.0,64.0,0.0,9.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T09:35:00-05:00,,,,,51.3,8.9,,,60.5,7.055,,,,,,,,,238.5,67.5,0.0,13.5,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T09:40:00-05:00,,,,,51.3,8.89,,,60.3,7.05,,,,,,,,,267.0,74.5,0.0,13.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T09:45:00-05:00,,,,,51.3,8.89,,,59.6,7.02,,,,,,,,,210.0,59.0,0.0,14.0,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T09:50:00-05:00,,,,,51.3,8.9,,,59.6,7.03,,,,,,,,,255.0,72.0,0.0,12.5,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T09:55:00-05:00,,,,,51.3,8.89,,,59.6,7.02,,,,,,,,,243.0,68.0,0.0,12.5,1.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T10:00:00-05:00,,,,,51.2,8.9,,,59.7,7.02,,,,,,,,,258.0,71.0,0.0,13.0,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T10:05:00-05:00,,,,,51.2,8.9,,,59.7,7.01,,,,,,,,,252.0,71.0,0.0,13.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T10:10:00-05:00,,,,,51.2,8.9,,,59.7,7.015,,,,,,,,,246.0,68.0,0.0,14.5,2.0,0.0,2.0,2.0,1.0,1.0,,
2022-12-12T10:15:00-05:00,,,,,51.2,8.9,,,59.7,7.0,,,,,,,,,246.0,66.5,0.0,13.0,2.0,0.0,1.5,1.5,1.0,1.0,,
2022-12-12T10:20:00-05:00,,,,,51.2,8.89,,,59.9,7.0,,,,,,,,,238.5,68.5,0.0,10.0,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T10:25:00-05:00,,,,,51.2,8.89,,,59.6,7.0,,,,,,,,,286.5,77.5,0.0,14.0,2.0,0.0,2.0,2.0,1.5,1.5,,
2022-12-12T10:30:00-05:00,,,,,51.2,8.89,,,59.4,6.99,,,,,,,,,234.0,64.0,0.0,11.0,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T10:35:00-05:00,,,,,51.2,8.89,,,59.4,6.98,,,,,,,,,225.0,65.0,0.0,10.0,0.0,0.0,1.0,1.0,0.5,0.5,,
2022-12-12T10:40:00-05:00,,,,,51.1,8.89,,,59.4,6.99,,,,,,,,,223.5,62.0,0.0,9.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T10:45:00-05:00,,,,,51.1,8.88,,,59.5,6.98,,,,,,,,,187.5,53.0,0.0,9.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T10:50:00-05:00,,,,,51.1,8.89,,,59.5,6.97,,,,,,,,,207.0,58.0,0.0,11.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T10:55:00-05:00,,,,,51.1,8.88,,,59.4,6.97,,,,,,,,,205.5,58.5,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T11:00:00-05:00,,,,,51.1,8.88,,,59.5,6.97,,,,,,,,,216.0,59.5,0.0,11.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T11:05:00-05:00,,,,,51.1,8.88,,,59.5,6.97,,,,,,,,,213.0,62.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T11:10:00-05:00,,,,,51.1,8.88,,,59.7,6.99,,,,,,,,,192.0,53.5,0.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,,
2022-12-12T11:15:00-05:00,,,,,51.1,8.89,,,59.5,7.03,,,,,,,,,213.0,55.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T11:20:00-05:00,,,,,51.1,8.88,,,59.3,7.07,,,,,,,,,217.5,60.5,0.0,9.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T11:25:00-05:00,,,,,51.05,8.88,,,59.0,7.11,,,,,,,,,192.0,55.0,0.0,11.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T11:30:00-05:00,,,,,51.0,8.88,,,58.9,7.16,,,,,,,,,198.0,53.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T11:35:00-05:00,,,,,51.0,8.885000000000002,,,58.7,7.2,,,,,,,,,166.5,46.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-12T11:40:00-05:00,,,,,51.0,8.88,,,58.4,7.23,,,,,,,,,186.0,50.5,0.0,8.0,1.0,0.0,1.0,1.0,0.5,0.5,,
2022-12-12T11:45:00-05:00,,,,,51.0,8.89,,,58.2,7.24,,,,,,,,,187.5,50.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T11:50:00-05:00,,,,,51.0,8.89,,,58.0,7.27,,,,,,,,,172.5,49.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-12T11:55:00-05:00,,,,,51.0,8.88,,,57.9,7.29,,,,,,,,,211.5,59.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-12T12:00:00-05:00,,,,,51.0,8.89,,,57.7,7.3,,,,,,,,,226.5,66.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T12:05:00-05:00,,,,,50.9,8.89,,,57.6,7.31,,,,,,,,,195.0,54.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-12T12:10:00-05:00,,,,,50.9,8.89,,,57.6,7.34,,,,,,,,,232.5,65.0,0.0,9.0,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T12:15:00-05:00,,,,,50.9,8.9,,,57.7,7.375,,,,,,,,,214.5,60.5,0.0,7.0,0.0,0.0,1.0,1.0,0.5,0.5,,
2022-12-12T12:20:00-05:00,,,,,50.9,8.9,,,57.7,7.4,,,,,,,,,210.0,60.0,0.0,9.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T12:25:00-05:00,,,,,50.9,8.9,,,57.7,7.43,,,,,,,,,220.5,60.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T12:30:00-05:00,,,,,50.9,8.9,,,57.6,7.43,,,,,,,,,255.0,70.5,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T12:35:00-05:00,,,,,50.9,8.91,,,57.5,7.45,,,,,,,,,238.5,66.5,0.0,14.0,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T12:40:00-05:00,,,,,50.9,8.9,,,57.4,7.46,,,,,,,,,228.0,64.5,0.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T12:45:00-05:00,,,,,50.9,8.91,,,57.4,7.45,,,,,,,,,228.0,62.5,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T12:50:00-05:00,,,,,50.9,8.91,,,57.3,7.46,,,,,,,,,226.5,65.0,0.0,14.0,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T12:55:00-05:00,,,,,50.9,8.91,,,57.3,7.46,,,,,,,,,225.0,64.5,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T13:00:00-05:00,,,,,50.9,8.92,,,57.2,7.465,,,,,,,,,231.0,60.5,0.0,9.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T13:05:00-05:00,,,,,50.8,8.92,,,57.2,7.465,,,,,,,,,246.0,62.5,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T13:10:00-05:00,,,,,50.8,8.93,,,57.2,7.475,,,,,,,,,213.0,64.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T13:15:00-05:00,,,,,50.8,8.93,,,57.3,7.48,,,,,,,,,201.0,58.0,0.0,9.0,1.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T13:20:00-05:00,,,,,50.8,8.93,,,57.4,7.49,,,,,,,,,195.0,55.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T13:25:00-05:00,,,,,50.8,8.93,,,57.4,7.5,,,,,,,,,196.5,54.5,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,
2022-12-12T13:30:00-05:00,,,,,50.8,8.94,,,57.3,7.53,,,,,,,,,195.0,54.0,0.0,10.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T13:35:00-05:00,,,,,50.8,8.94,,,57.1,7.55,,,,,,,,,180.0,50.5,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-12T13:40:00-05:00,,,,,50.8,8.95,,,57.1,7.58,,,,,,,,,193.5,54.5,0.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T13:45:00-05:00,,,,,50.8,8.96,,,57.0,7.58,,,,,,,,,159.0,45.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,
2022-12-12T13:50:00-05:00,,,,,50.8,8.96,,,57.3,7.6,,,,,,,,,183.0,49.5,0.0,11.0,0.0,0.0,1.0,1.0,0.5,0.5,,
2022-12-12T13:55:00-05:00,,,,,50.8,8.97,,,57.2,7.61,,,,,,,,,150.0,43.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-12T14:00:00-05:00,,,,,50.8,8.99,,,57.1,7.62,,,,,,,,,183.0,55.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T14:05:00-05:00,,,,,50.8,8.98,,,56.9,7.63,,,,,,,,,180.0,47.0,0.0,9.0,0.0,0.0,1.0,1.0,0.5,0.5,,
2022-12-12T14:10:00-05:00,,,,,50.8,9.0,,,57.0,7.63,,,,,,,,,168.0,48.0,0.0,6.5,0.0,0.0,1.0,1.0,0.5,0.5,,
2022-12-12T14:15:00-05:00,,,,,50.8,9.0,,,56.9,7.63,,,,,,,,,208.5,56.5,0.0,8.0,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T14:20:00-05:00,,,,,51.0,9.065000000000001,,,57.650000000000006,7.655,,,,,,,,,186.0,50.5,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T14:25:00-05:00,,,,,50.9,9.11,,,57.7,7.67,,,,,,,,,205.5,58.0,0.0,10.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T14:30:00-05:00,,,,,50.9,9.11,,,57.4,7.68,,,,,,,,,198.0,55.0,0.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T14:35:00-05:00,,,,,50.8,9.12,,,57.2,7.67,,,,,,,,,190.5,54.5,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T14:40:00-05:00,,,,,50.8,9.114999999999998,,,57.0,7.67,,,,,,,,,196.5,55.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T14:45:00-05:00,,,,,50.8,9.13,,,56.9,7.65,,,,,,,,,202.5,55.5,0.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T14:50:00-05:00,,,,,50.8,9.14,,,56.9,7.65,,,,,,,,,204.0,53.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,
2022-12-12T14:55:00-05:00,,,,,50.8,9.14,,,56.9,7.65,,,,,,,,,222.0,60.5,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T15:00:00-05:00,,,,,50.8,9.14,,,56.9,7.65,,,,,,,,,375.0,107.5,0.0,15.0,2.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-12T15:05:00-05:00,,,,,50.7,9.15,,,56.9,7.65,,,,,,,,,417.0,114.5,0.0,17.0,2.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-12T15:10:00-05:00,,,,,50.7,9.14,,,56.8,7.63,,,,,,,,,384.0,108.5,0.0,15.5,2.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-12T15:15:00-05:00,,,,,50.7,9.15,,,56.7,7.64,,,,,,,,,357.0,100.5,0.0,16.0,0.0,0.0,2.0,2.0,1.5,1.5,,
2022-12-12T15:20:00-05:00,,,,,50.7,9.15,,,56.8,7.62,,,,,,,,,394.5,103.5,0.0,17.0,0.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-12T15:25:00-05:00,,,,,50.7,9.15,,,56.8,7.62,,,,,,,,,427.5,116.5,0.0,19.0,2.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-12T15:30:00-05:00,,,,,50.7,9.15,,,56.8,7.61,,,,,,,,,364.5,106.0,0.0,13.0,2.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-12T15:35:00-05:00,,,,,50.7,9.16,,,56.8,7.61,,,,,,,,,357.0,95.5,0.0,15.0,0.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-12T15:40:00-05:00,,,,,50.7,9.16,,,56.7,7.59,,,,,,,,,379.5,103.0,0.0,16.0,0.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-12T15:45:00-05:00,,,,,50.7,9.16,,,56.8,7.57,,,,,,,,,372.0,100.0,0.0,15.5,0.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-12T15:50:00-05:00,,,,,50.7,9.16,,,56.9,7.57,,,,,,,,,325.5,93.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T15:55:00-05:00,,,,,50.6,9.15,,,56.9,7.57,,,,,,,,,388.5,109.5,0.0,15.5,0.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-12T16:00:00-05:00,,,,,50.6,9.16,,,56.9,7.56,,,,,,,,,324.0,92.5,0.0,16.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T16:05:00-05:00,,,,,50.6,9.17,,,57.1,7.555,,,,,,,,,340.5,94.0,0.0,13.5,0.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-12T16:10:00-05:00,,,,,50.6,9.16,,,57.1,7.54,,,,,,,,,333.0,93.5,0.0,18.0,0.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-12T16:15:00-05:00,,,,,50.6,9.16,,,56.9,7.53,,,,,,,,,309.0,86.5,0.0,11.0,0.0,0.0,2.0,2.0,1.0,1.0,,
2022-12-12T16:20:00-05:00,,,,,50.6,9.16,,,56.9,7.53,,,,,,,,,313.5,86.0,0.0,16.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T16:25:00-05:00,,,,,50.6,9.16,,,57.05,7.52,,,,,,,,,322.5,87.5,0.0,15.5,0.0,0.0,2.0,2.0,2.0,2.0,,
2022-12-12T16:30:00-05:00,,,,,50.6,9.16,,,57.1,7.515,,,,,,,,,283.5,77.5,0.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T16:35:00-05:00,,,,,50.5,9.16,,,57.1,7.51,,,,,,,,,319.5,85.0,0.0,13.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T16:40:00-05:00,,,,,50.5,9.16,,,57.2,7.5,,,,,,,,,295.5,78.0,0.0,11.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T16:45:00-05:00,,,,,50.5,9.17,,,57.2,7.49,,,,,,,,,300.0,84.5,0.0,13.0,0.0,0.0,2.0,2.0,1.0,1.0,,
2022-12-12T16:50:00-05:00,,,,,50.5,9.16,,,57.3,7.48,,,,,,,,,309.0,87.5,0.0,13.5,2.0,1.0,2.0,2.0,2.0,2.0,,
2022-12-12T16:55:00-05:00,,,,,50.5,9.17,,,57.4,7.48,,,,,,,,,294.0,78.0,0.0,12.0,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T17:00:00-05:00,,,,,50.5,9.18,,,57.2,7.47,,,,,,,,,261.0,76.5,0.0,9.0,2.0,0.0,2.0,2.0,1.0,1.0,,
2022-12-12T17:05:00-05:00,,,,,50.5,9.18,,,57.2,7.47,,,,,,,,,265.5,73.0,0.0,10.0,0.0,0.0,1.5,1.5,1.0,1.0,,
2022-12-12T17:10:00-05:00,,,,,50.4,9.19,,,57.0,7.45,,,,,,,,,252.0,71.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T17:15:00-05:00,,,,,50.4,9.18,,,56.7,7.43,,,,,,,,,232.5,63.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T17:20:00-05:00,,,,,50.4,9.19,,,56.8,7.405,,,,,,,,,240.0,67.5,0.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T17:25:00-05:00,,,,,50.4,9.18,,,56.9,7.39,,,,,,,,,219.0,64.5,0.0,11.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T17:30:00-05:00,,,,,50.4,9.18,,,57.0,7.38,,,,,,,,,208.5,60.5,0.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T17:35:00-05:00,,,,,50.4,9.18,,,57.1,7.38,,,,,,,,,178.5,48.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-12-12T17:40:00-05:00,,,,,50.4,9.17,,,57.0,7.36,,,,,,,,,198.0,54.0,0.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T17:45:00-05:00,,,,,50.4,9.17,,,57.1,7.36,,,,,,,,,223.5,60.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T17:50:00-05:00,,,,,50.4,9.17,,,57.0,7.36,,,,,,,,,163.5,44.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,,
2022-12-12T17:55:00-05:00,,,,,50.4,9.16,,,57.2,7.345,,,,,,,,,204.0,64.0,0.0,9.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T18:00:00-05:00,,,,,50.4,9.17,,,57.2,7.34,,,,,,,,,186.0,48.0,0.0,9.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T18:05:00-05:00,,,,,50.4,9.165,,,57.2,7.33,,,,,,,,,184.5,57.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,,
2022-12-12T18:10:00-05:00,,,,,50.4,9.16,,,57.3,7.33,,,,,,,,,204.0,54.5,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T18:15:00-05:00,,,,,50.4,9.15,,,57.2,7.325,,,,,,,,,210.0,59.0,0.0,9.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T18:20:00-05:00,,,,,50.4,9.15,,,57.2,7.32,,,,,,,,,237.0,67.5,0.0,11.5,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T18:25:00-05:00,,,,,50.4,9.15,,,57.2,7.31,,,,,,,,,231.0,68.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T18:30:00-05:00,,,,,50.4,9.15,,,57.7,7.31,,,,,,,,,231.0,64.5,0.0,12.5,1.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T18:35:00-05:00,,,,,50.4,9.15,,,58.4,7.425,,,,,,,,,222.0,66.0,0.0,11.5,1.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T18:40:00-05:00,,,,,50.4,9.15,,,57.2,7.62,,,,,,,,,220.5,66.5,0.0,12.5,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T18:45:00-05:00,,,,,50.4,9.15,,,56.8,7.74,,,,,,,,,223.5,60.5,0.0,12.0,2.0,0.0,1.0,1.0,1.0,1.0,,
2022-12-12T18:50:00-05:00,,,,,50.4,9.15,,,56.5,7.85,,,,,,,,,973.5,278.0,0.0,47.5,4.0,0.0,9.5,9.5,8.0,8.0,,
2022-12-12T18:55:00-05:00,,,,,50.4,9.14,,,56.2,7.96,,,,,,,,,2649.0,756.5,0.0,143.0,13.0,4.0,24.0,24.0,22.0,22.0,,
2022-12-12T19:00:00-05:00,,,,,50.4,9.14,,,55.849999999999994,8.02,,,,,,,,,2896.5,820.0,0.0,176.0,16.0,4.0,30.0,30.0,26.0,26.0,,
2022-12-12T19:05:00-05:00,,,,,50.4,9.14,,,55.6,8.08,,,,,,,,,2943.0,848.0,0.0,183.0,14.0,2.0,29.0,29.0,27.0,27.0,,
2022-12-12T19:10:00-05:00,,,,,50.4,9.14,,,55.4,8.14,,,,,,,,,3030.0,866.0,0.0,185.0,16.0,4.0,31.0,31.0,27.0,27.0,,
2022-12-12T19:15:00-05:00,,,,,50.4,9.13,,,55.3,8.16,,,,,,,,,2826.0,790.0,0.0,167.0,16.0,2.0,28.0,28.0,26.0,26.0,,
2022-12-12T19:20:00-05:00,,,,,50.4,9.14,,,55.1,8.19,,,,,,,,,2350.5,669.5,0.0,133.5,12.5,4.0,24.0,24.0,21.0,21.0,,
2022-12-12T19:25:00-05:00,,,,,50.4,9.14,,,55.0,8.2,,,,,,,,,2122.5,607.0,0.0,131.5,11.0,2.0,21.5,21.5,19.0,19.0,,
2022-12-12T19:30:00-05:00,,,,,50.4,9.13,,,54.8,8.21,,,,,,,,,1869.0,535.0,0.0,110.5,6.0,0.0,17.5,17.5,16.0,16.0,,
2022-12-12T19:35:00-05:00,,,,,50.3,9.14,,,54.8,8.215,,,,,,,,,1824.0,517.0,0.0,108.5,7.0,2.0,18.0,18.0,16.0,16.0,,
2022-12-12T19:40:00-05:00,,,,,50.3,9.15,,,54.7,8.21,,,,,,,,,2047.5,573.5,0.0,110.0,8.0,2.0,18.0,18.0,16.0,16.0,,
2022-12-12T19:45:00-05:00,,,,,50.3,9.15,,,54.6,8.21,,,,,,,,,2022.0,576.5,0.0,112.5,10.0,2.0,20.0,20.0,17.5,17.5,,
2022-12-12T19:50:00-05:00,,,,,50.3,9.14,,,54.5,8.2,,,,,,,,,2098.5,605.0,0.0,117.0,6.0,2.0,19.5,19.5,18.0,18.0,,
2022-12-12T19:55:00-05:00,,,,,50.3,9.15,,,54.4,8.2,,,,,,,,,1969.5,555.0,0.0,127.0,11.0,2.0,19.5,19.5,18.0,18.0,,
2022-12-12T20:00:00-05:00,,,,,50.3,9.15,,,54.3,8.2,,,,,,,,,1621.5,468.5,0.0,97.0,10.0,2.0,16.0,16.0,13.0,13.0,,
2022-12-12T20:05:00-05:00,,,,,50.3,9.15,,,54.3,8.2,,,,,,,,,1740.0,490.0,0.0,104.0,12.0,2.0,17.0,17.0,15.0,15.0,,
2022-12-12T20:10:00-05:00,,,,,50.3,9.15,,,54.2,8.18,,,,,,,,,1635.0,465.5,0.0,91.5,8.5,2.0,16.0,16.0,14.0,14.0,,
2022-12-12T20:15:00-05:00,,,,,50.3,9.14,,,54.1,8.18,,,,,,,,,1728.0,488.0,0.0,92.0,6.0,2.0,16.0,16.0,13.0,13.0,,
2022-12-12T20:20:00-05:00,,,,,50.3,9.14,,,54.1,8.16,,,,,,,,,1603.5,458.5,0.0,93.5,7.5,2.0,15.0,15.0,14.0,14.0,,
